fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,pass_accuracy_%,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total
Chelsea vs Liverpool,Chelsea,47380,Marc Cucurella,D,90,8.3,,1,,,49,42.0,85.7,2.0,2.0,,3.0,0,0,5.0,6.0
Chelsea vs Liverpool,Chelsea,161907,Malo Gusto,M,90,6.9,,1,1.0,,54,48.0,88.9,1.0,,1.0,,0,0,1.0,1.0
Chelsea vs Liverpool,Chelsea,116117,Moisés Caicedo,M,90,8,1.0,0,2.0,2.0,51,45.0,88.2,4.0,1.0,1.0,,0,0,5.0,9.0
Chelsea vs Liverpool,Chelsea,1864,Pedro Neto,M,75,6.5,,0,,,15,14.0,93.3,,1.0,1.0,,0,0,2.0,4.0
Chelsea vs Liverpool,Chelsea,5996,Enzo Fernández,M,90,6,,0,2.0,1.0,45,36.0,80.0,4.0,1.0,2.0,,0,0,4.0,11.0
Chelsea vs Liverpool,Chelsea,284324,Alejandro Garnacho,M,75,6.9,,0,1.0,,21,20.0,95.2,1.0,,,2.0,0,0,5.0,8.0
Chelsea vs Liverpool,Chelsea,10329,João Pedro,F,74,6.2,,0,,,12,8.0,66.7,,,1.0,1.0,0,0,2.0,6.0
Chelsea vs Liverpool,Chelsea,282125,Roméo Lavia,M,35,7,,0,,,19,17.0,89.5,1.0,,,,0,0,3.0,4.0
Chelsea vs Liverpool,Chelsea,341642,Jorrel Hato,D,22,6.9,,0,,,17,16.0,94.1,1.0,2.0,,,0,0,1.0,1.0
Chelsea vs Liverpool,Chelsea,392270,Marc Guiu,F,16,6.2,,0,1.0,,1,,,,,1.0,,0,0,,2.0
Chelsea vs Liverpool,Chelsea,425733,Estêvão Willian,F,15,7.3,1.0,0,2.0,2.0,15,11.0,73.3,1.0,1.0,1.0,,0,0,1.0,6.0
Chelsea vs Liverpool,Chelsea,286894,Jamie Gittens,F,15,6.9,,0,1.0,1.0,7,6.0,85.7,,,,,0,0,1.0,2.0
Chelsea vs Liverpool,Liverpool,24760,Giorgi Mamardashvili,G,90,7.2,,0,,,42,33.0,78.6,,,,1.0,0,0,2.0,2.0
Chelsea vs Liverpool,Liverpool,180317,Conor Bradley,D,45,5.9,,0,,,20,17.0,85.0,,,3.0,,1,0,,5.0
Chelsea vs Liverpool,Liverpool,1145,Ibrahima Konaté,D,56,6.6,,0,,,41,38.0,92.7,2.0,,1.0,1.0,0,0,3.0,4.0
Chelsea vs Liverpool,Liverpool,290,Virgil van Dijk,D,90,6.5,,0,,,60,54.0,90.0,,1.0,,,0,0,1.0,2.0
Chelsea vs Liverpool,Liverpool,206254,Miloš Kerkez,D,55,6.2,,0,,,20,17.0,85.0,1.0,,,,0,0,1.0,2.0
Chelsea vs Liverpool,Liverpool,542,Ryan Gravenberch,M,90,6.9,,0,1.0,1.0,58,52.0,89.7,1.0,3.0,,1.0,0,0,3.0,4.0
Chelsea vs Liverpool,Liverpool,6716,Alexis Mac Allister,M,86,6.6,,0,,,36,27.0,75.0,2.0,1.0,,2.0,0,0,4.0,7.0
Chelsea vs Liverpool,Liverpool,306,Mohamed Salah,M,90,6.2,,0,2.0,,21,14.0,66.7,,,1.0,,0,0,,5.0
Chelsea vs Liverpool,Liverpool,1096,Dominik Szoboszlai,M,90,6.9,,0,1.0,,37,29.0,78.4,4.0,,1.0,1.0,1,0,5.0,8.0
Chelsea vs Liverpool,Liverpool,247,Cody Gakpo,M,90,7.5,1.0,0,1.0,1.0,36,28.0,77.8,,2.0,2.0,1.0,0,0,4.0,11.0
Chelsea vs Liverpool,Liverpool,2864,Alexander Isak,F,74,6.2,,1,1.0,,19,13.0,68.4,1.0,,,,0,0,2.0,6.0
Chelsea vs Liverpool,Liverpool,203224,Florian Wirtz,M,45,6.2,,0,,,16,11.0,68.8,2.0,1.0,,,0,0,2.0,8.0
Chelsea vs Liverpool,Liverpool,289,Andrew Robertson,D,35,6.6,,0,,,14,9.0,64.3,1.0,1.0,,,0,0,1.0,1.0
Chelsea vs Liverpool,Liverpool,293,Curtis Jones,M,34,6.3,,0,1.0,,20,20.0,100.0,,,,,0,0,,2.0
Chelsea vs Liverpool,Liverpool,174565,Hugo Ekitiké,F,16,6.3,,0,,,6,5.0,83.3,1.0,,,,0,0,1.0,3.0
Chelsea vs Liverpool,Liverpool,8500,Wataru Endo,M,13,6.6,,0,,,4,3.0,75.0,1.0,,,1.0,0,0,3.0,3.0
Newcastle vs Nottingham Forest,Newcastle,18911,Nick Pope,G,90,6.6,,0,,,16,6.0,37.5,,,,,0,0,,
Newcastle vs Nottingham Forest,Newcastle,169,Kieran Trippier,D,90,7.3,,0,,,82,69.0,84.1,2.0,,3.0,,0,0,4.0,14.0
Newcastle vs Nottingham Forest,Newcastle,163189,Malick Thiaw,D,90,7.2,,0,2.0,1.0,44,40.0,90.9,1.0,3.0,1.0,1.0,0,0,6.0,9.0
Newcastle vs Nottingham Forest,Newcastle,38734,Sven Botman,D,90,7.5,,0,1.0,1.0,52,45.0,86.5,,,2.0,,0,0,1.0,4.0
Newcastle vs Nottingham Forest,Newcastle,18961,Dan Burn,D,90,6.9,,1,,,28,22.0,78.6,1.0,1.0,2.0,2.0,0,0,3.0,9.0
Newcastle vs Nottingham Forest,Newcastle,10135,Bruno Guimarães,M,90,9.5,1.0,0,1.0,1.0,54,44.0,81.5,3.0,,3.0,5.0,0,0,10.0,16.0
Newcastle vs Nottingham Forest,Newcastle,31146,Sandro Tonali,M,90,7.2,,0,2.0,1.0,67,59.0,88.1,3.0,1.0,1.0,1.0,0,0,5.0,9.0
Newcastle vs Nottingham Forest,Newcastle,723,Joelinton,M,89,6.6,,0,3.0,2.0,35,32.0,91.4,1.0,3.0,3.0,1.0,0,0,4.0,10.0
Newcastle vs Nottingham Forest,Newcastle,153430,Anthony Elanga,F,70,6.2,,0,,,27,22.0,81.5,,,,1.0,0,0,3.0,12.0
Newcastle vs Nottingham Forest,Newcastle,158054,Nick Woltemade,F,89,7.2,1.0,0,2.0,1.0,17,17.0,100.0,2.0,,1.0,2.0,0,0,4.0,8.0
Newcastle vs Nottingham Forest,Newcastle,138787,Anthony Gordon,F,70,6.3,,0,,,20,15.0,75.0,1.0,,,1.0,0,0,3.0,5.0
Newcastle vs Nottingham Forest,Newcastle,18778,Harvey Barnes,M,20,6.5,,0,1.0,1.0,3,3.0,100.0,,,,,0,0,,
Newcastle vs Nottingham Forest,Newcastle,19163,Jacob Murphy,M,20,7,,0,1.0,1.0,10,5.0,50.0,,,,,0,0,1.0,1.0
Newcastle vs Nottingham Forest,Nottingham Forest,2919,Matz Sels,G,90,8.6,,0,,,29,14.0,48.3,,,,,0,0,,
Newcastle vs Nottingham Forest,Nottingham Forest,362711,Jair,D,90,6.7,,0,,,43,33.0,76.7,2.0,2.0,,,0,0,4.0,4.0
Newcastle vs Nottingham Forest,Nottingham Forest,2817,Nikola Milenković,D,90,6.5,,0,,,40,38.0,95.0,,2.0,1.0,1.0,0,0,3.0,5.0
Newcastle vs Nottingham Forest,Nottingham Forest,67943,Morato,D,77,7,,0,,,43,37.0,86.0,1.0,2.0,1.0,1.0,1,0,3.0,4.0
Newcastle vs Nottingham Forest,Nottingham Forest,181806,Nicolò Savona,M,90,6.2,,0,,,34,27.0,79.4,,1.0,2.0,,0,0,1.0,5.0
Newcastle vs Nottingham Forest,Nottingham Forest,19305,Ryan Yates,M,64,6.5,,0,1.0,1.0,24,22.0,91.7,,,2.0,,1,0,2.0,6.0
Newcastle vs Nottingham Forest,Nottingham Forest,138908,Elliot Anderson,M,90,6.9,,0,,,69,59.0,85.5,2.0,,2.0,5.0,1,0,10.0,15.0
Newcastle vs Nottingham Forest,Nottingham Forest,138780,Neco Williams,M,90,7.2,,0,1.0,1.0,41,35.0,85.4,4.0,,2.0,1.0,1,0,8.0,12.0
Newcastle vs Nottingham Forest,Nottingham Forest,18746,Morgan Gibbs-White,F,90,7,,0,2.0,1.0,46,38.0,82.6,,1.0,,4.0,0,0,6.0,13.0
Newcastle vs Nottingham Forest,Nottingham Forest,18931,Chris Wood,F,64,6.3,,0,,,11,6.0,54.5,,,2.0,1.0,0,0,3.0,9.0
Newcastle vs Nottingham Forest,Nottingham Forest,48648,Dan Ndoye,F,65,6.9,,0,,,13,12.0,92.3,1.0,1.0,2.0,2.0,0,0,6.0,11.0
Newcastle vs Nottingham Forest,Nottingham Forest,2298,Callum Hudson-Odoi,F,26,6.6,,0,1.0,1.0,9,9.0,100.0,,1.0,,,0,0,3.0,6.0
Newcastle vs Nottingham Forest,Nottingham Forest,9366,Igor Jesus,F,26,6.6,,0,,,7,3.0,42.9,2.0,,1.0,1.0,0,0,4.0,5.0
Newcastle vs Nottingham Forest,Nottingham Forest,284428,Omari Hutchinson,F,25,6.5,,0,,,10,9.0,90.0,,,,,0,0,,2.0
Newcastle vs Nottingham Forest,Nottingham Forest,129695,Dilane Bakwa,F,13,6.5,,0,,,13,11.0,84.6,,,,,0,0,,
Wolves vs Brighton,Wolves,19143,Sam Johnstone,G,90,8.2,,0,,,43,23.0,53.5,,,,,0,0,,
Wolves vs Brighton,Wolves,296560,Jackson Tchatchoua,D,90,6.6,,0,,,25,22.0,88.0,3.0,,,,0,0,5.0,6.0
Wolves vs Brighton,Wolves,135334,Santiago Bueno,D,90,6.3,,0,,,35,30.0,85.7,2.0,1.0,1.0,,1,0,3.0,5.0
Wolves vs Brighton,Wolves,66407,Ladislav Krejčí,D,90,6.9,,0,1.0,1.0,55,44.0,80.0,3.0,,,,0,0,7.0,12.0
Wolves vs Brighton,Wolves,280687,Hugo Bueno,D,77,7.2,,0,,,14,12.0,85.7,2.0,2.0,,1.0,0,0,4.0,7.0
Wolves vs Brighton,Wolves,3080,Marshall Munetsi,M,89,7,,0,1.0,1.0,14,6.0,42.9,2.0,1.0,3.0,2.0,0,0,7.0,11.0
Wolves vs Brighton,Wolves,265784,André,M,90,6.6,,0,,,47,42.0,89.4,3.0,1.0,2.0,1.0,1,0,4.0,11.0
Wolves vs Brighton,Wolves,195103,João Gomes,M,89,6.3,,0,,,36,29.0,80.6,4.0,2.0,2.0,,0,0,5.0,11.0
Wolves vs Brighton,Wolves,13708,Jhon Arias,F,90,6.9,,0,2.0,1.0,30,28.0,93.3,4.0,1.0,,,0,0,4.0,9.0
Wolves vs Brighton,Wolves,2032,Jørgen Strand Larsen,F,76,6.5,,0,1.0,,18,10.0,55.6,,,2.0,,0,0,5.0,13.0
Wolves vs Brighton,Wolves,24888,Hee-Chan Hwang,F,60,6.9,,0,1.0,,17,12.0,70.6,2.0,,3.0,3.0,0,0,7.0,14.0
Wolves vs Brighton,Wolves,135068,Emmanuel Agbadou,D,30,6.6,,0,,,12,7.0,58.3,1.0,1.0,,,0,0,2.0,3.0
Wolves vs Brighton,Wolves,20665,Jean-Ricner Bellegarde,M,14,6.7,,0,,,3,2.0,66.7,,,,,0,0,1.0,1.0
Wolves vs Brighton,Wolves,265782,David Möller Wolfe,D,13,6.3,,0,,,3,2.0,66.7,,,,,0,0,,
Wolves vs Brighton,Brighton,129058,Bart Verbruggen,G,90,7,,0,,,36,31.0,86.1,,,,,0,0,1.0,1.0
Wolves vs Brighton,Brighton,92993,Mats Wieffer,D,70,5.9,,0,1.0,,35,28.0,80.0,,1.0,2.0,1.0,1,0,2.0,10.0
Wolves vs Brighton,Brighton,38695,Jan Paul van Hecke,D,90,8.3,1.0,0,1.0,1.0,87,76.0,87.4,1.0,2.0,,3.0,0,0,10.0,13.0
Wolves vs Brighton,Brighton,18963,Lewis Dunk,D,90,6.9,,0,1.0,,94,85.0,90.4,2.0,,2.0,,1,0,4.0,7.0
Wolves vs Brighton,Brighton,1361,Ferdi Kadıoğlu,D,90,6.6,,0,1.0,1.0,47,43.0,91.5,1.0,,,1.0,0,0,2.0,5.0
Wolves vs Brighton,Brighton,356041,Carlos Baleba,M,45,6.7,,0,,,20,17.0,85.0,3.0,1.0,1.0,2.0,1,0,6.0,8.0
Wolves vs Brighton,Brighton,265820,Yasin Ayari,M,90,6.9,,0,,,52,48.0,92.3,3.0,1.0,,1.0,0,0,5.0,9.0
Wolves vs Brighton,Brighton,328225,Brajan Gruda,M,70,6.7,,0,2.0,1.0,19,17.0,89.5,2.0,,,1.0,0,0,5.0,11.0
Wolves vs Brighton,Brighton,278370,Diego Gómez,M,76,6.3,,0,2.0,1.0,24,16.0,66.7,5.0,1.0,1.0,1.0,0,0,7.0,10.0
Wolves vs Brighton,Brighton,383685,Yankuba Minteh,M,90,6.9,,0,1.0,,19,14.0,73.7,2.0,1.0,,,0,0,5.0,12.0
Wolves vs Brighton,Brighton,1469,Danny Welbeck,F,90,5.5,,0,,,18,15.0,83.3,,,1.0,,1,0,1.0,10.0
Wolves vs Brighton,Brighton,90590,Georginio Rutter,F,45,6.5,,0,2.0,1.0,9,5.0,55.6,,1.0,1.0,2.0,0,0,3.0,8.0
Wolves vs Brighton,Brighton,162007,Maxim De Cuyper,D,20,6.9,,0,1.0,1.0,19,19.0,100.0,,,1.0,1.0,0,0,1.0,2.0
Wolves vs Brighton,Brighton,343311,Stefanos Tzimas,F,20,6.7,,1,,,3,3.0,100.0,,,,,0,0,,
Wolves vs Brighton,Brighton,296,James Milner,M,14,6.9,,0,,,10,10.0,100.0,,1.0,,,0,0,,2.0
Everton vs Crystal Palace,Everton,2932,Jordan Pickford,G,90,7.6,,0,,,38,24.0,63.2,,,,,0,0,,
Everton vs Crystal Palace,Everton,270139,Jake O'Brien,D,90,7.6,,0,1.0,1.0,40,28.0,70.0,3.0,1.0,1.0,,0,0,9.0,13.0
Everton vs Crystal Palace,Everton,2936,James Tarkowski,D,90,8.5,,0,,,54,46.0,85.2,2.0,1.0,,,0,0,9.0,11.0
Everton vs Crystal Palace,Everton,2934,Michael Keane,D,65,6.9,,0,1.0,,27,24.0,88.9,1.0,1.0,1.0,,0,0,5.0,9.0
Everton vs Crystal Palace,Everton,2165,Vitaliy Mykolenko,D,90,6.3,,0,1.0,,53,39.0,73.6,1.0,4.0,,1.0,0,0,5.0,11.0
Everton vs Crystal Palace,Everton,895,James Garner,M,90,7.6,,0,1.0,,47,45.0,95.7,1.0,2.0,,1.0,1,0,3.0,6.0
Everton vs Crystal Palace,Everton,2990,Idrissa Gueye,M,90,7,,0,,,52,47.0,90.4,1.0,,2.0,2.0,0,0,3.0,8.0
Everton vs Crystal Palace,Everton,304317,Tyler Dibling,M,45,6.2,,0,,,7,6.0,85.7,1.0,,2.0,2.0,0,0,3.0,10.0
Everton vs Crystal Palace,Everton,18592,Iliman Ndiaye,M,89,7.3,1.0,0,1.0,1.0,23,17.0,73.9,3.0,1.0,1.0,,1,0,4.0,12.0
Everton vs Crystal Palace,Everton,19187,Jack Grealish,M,90,8.2,1.0,0,3.0,3.0,45,38.0,84.4,1.0,,2.0,4.0,0,0,7.0,16.0
Everton vs Crystal Palace,Everton,343684,Thierno Barry,F,45,6.2,,0,,,8,4.0,50.0,,,1.0,,0,0,3.0,10.0
Everton vs Crystal Palace,Everton,195993,Carlos Alcaraz,M,45,6.6,,0,2.0,1.0,23,18.0,78.3,2.0,,1.0,,0,0,3.0,6.0
Everton vs Crystal Palace,Everton,125743,Beto,F,45,5.9,,0,2.0,1.0,6,6.0,100.0,2.0,,1.0,,0,0,4.0,16.0
Everton vs Crystal Palace,Everton,284500,Tim Iroegbunam,M,25,7,,0,,,10,9.0,90.0,1.0,1.0,1.0,2.0,0,0,3.0,6.0
Everton vs Crystal Palace,Crystal Palace,19088,Dean Henderson,G,90,7.3,,0,,,32,17.0,53.1,,,,,0,0,,
Everton vs Crystal Palace,Crystal Palace,126949,Chris Richards,D,90,7.3,,0,,,35,29.0,82.9,1.0,2.0,1.0,,0,0,7.0,12.0
Everton vs Crystal Palace,Crystal Palace,20995,Maxence Lacroix,D,90,6,,0,,,49,45.0,91.8,1.0,1.0,2.0,1.0,0,0,5.0,10.0
Everton vs Crystal Palace,Crystal Palace,67971,Marc Guéhi,D,90,7.6,,0,1.0,1.0,90,78.0,86.7,2.0,1.0,2.0,2.0,0,0,10.0,17.0
Everton vs Crystal Palace,Crystal Palace,13736,Daniel Muñoz,M,90,8.2,1.0,0,1.0,1.0,31,23.0,74.2,7.0,5.0,3.0,1.0,1,0,13.0,21.0
Everton vs Crystal Palace,Crystal Palace,288102,Adam Wharton,M,90,7.3,,0,,,42,36.0,85.7,3.0,3.0,4.0,3.0,1,0,6.0,8.0
Everton vs Crystal Palace,Crystal Palace,2601,Daichi Kamada,M,82,7.3,,0,1.0,,39,35.0,89.7,8.0,,2.0,1.0,0,0,11.0,15.0
Everton vs Crystal Palace,Crystal Palace,182201,Tyrick Mitchell,M,90,6.3,,0,2.0,1.0,33,28.0,84.8,3.0,2.0,,2.0,0,0,5.0,12.0
Everton vs Crystal Palace,Crystal Palace,2218,Ismaïla Sarr,F,89,6.3,,1,1.0,1.0,23,18.0,78.3,2.0,,,,0,0,4.0,11.0
Everton vs Crystal Palace,Crystal Palace,184226,Yéremy Pino,F,88,7.2,,0,1.0,1.0,35,28.0,80.0,4.0,,,2.0,1,0,8.0,13.0
Everton vs Crystal Palace,Crystal Palace,25927,Jean-Philippe Mateta,F,70,6.3,,0,3.0,2.0,11,5.0,45.5,,,,1.0,0,0,4.0,10.0
Everton vs Crystal Palace,Crystal Palace,1468,Edward Nketiah,F,20,6.2,,0,,,4,3.0,75.0,,,1.0,,0,0,,3.0
Everton vs Crystal Palace,Crystal Palace,2490,Jefferson Lerma,M,8,6.3,,0,,,6,4.0,66.7,,,,,0,0,,
Everton vs Crystal Palace,Crystal Palace,286458,Justin Devenny,M,15,6.2,,0,2.0,1.0,1,,,,,1.0,,0,0,,2.0
Everton vs Crystal Palace,Crystal Palace,403554,Christantus Uche,M,14,6.2,,0,,,1,,,,,,,0,0,,1.0
Aston Villa vs Burnley,Aston Villa,19599,Emiliano Martínez,G,90,7,,0,,,46,41.0,89.1,,,,,1,0,,
Aston Villa vs Burnley,Aston Villa,19298,Matty Cash,D,84,6.3,,0,1.0,1.0,46,41.0,89.1,1.0,,1.0,,0,0,1.0,3.0
Aston Villa vs Burnley,Aston Villa,19354,Ezri Konsa,D,90,7.2,,0,1.0,1.0,78,75.0,96.2,,1.0,,2.0,0,0,6.0,7.0
Aston Villa vs Burnley,Aston Villa,46815,Pau Torres,D,90,7.3,,0,1.0,,63,58.0,92.1,3.0,2.0,,,0,0,4.0,6.0
Aston Villa vs Burnley,Aston Villa,2724,Lucas Digne,D,90,8.3,,0,1.0,1.0,42,32.0,76.2,2.0,1.0,1.0,1.0,1,0,5.0,7.0
Aston Villa vs Burnley,Aston Villa,284457,Lamare Bogarde,M,89,6.7,,0,,,58,56.0,96.6,,,1.0,3.0,0,0,3.0,7.0
Aston Villa vs Burnley,Aston Villa,1904,Boubacar Kamara,M,90,7.7,,1,,,68,60.0,88.2,1.0,,1.0,2.0,0,0,10.0,15.0
Aston Villa vs Burnley,Aston Villa,249,Donyell Malen,M,84,8.9,2.0,0,3.0,2.0,15,11.0,73.3,1.0,,,1.0,0,0,4.0,10.0
Aston Villa vs Burnley,Aston Villa,19191,John McGinn,M,67,6.9,,0,1.0,,18,14.0,77.8,1.0,,,2.0,0,0,3.0,5.0
Aston Villa vs Burnley,Aston Villa,19170,Morgan Rogers,M,90,7.2,,1,2.0,2.0,25,23.0,92.0,2.0,1.0,2.0,1.0,0,0,5.0,11.0
Aston Villa vs Burnley,Aston Villa,19366,Ollie Watkins,F,67,5.9,,0,1.0,,15,9.0,60.0,,,1.0,1.0,0,0,4.0,9.0
Aston Villa vs Burnley,Aston Villa,19071,Emiliano Buendía,M,22,6.7,,0,,,7,4.0,57.1,1.0,,2.0,1.0,1,0,2.0,7.0
Aston Villa vs Burnley,Aston Villa,137303,Evann Guessand,F,23,6.3,,0,,,4,3.0,75.0,2.0,,,,0,0,5.0,7.0
Aston Villa vs Burnley,Aston Villa,889,Victor Lindelöf,D,19,6.7,,0,,,5,3.0,60.0,,,,,0,0,,
Aston Villa vs Burnley,Aston Villa,2287,Ross Barkley,M,19,6.3,,0,1.0,,2,2.0,100.0,,,,,0,0,,1.0
Aston Villa vs Burnley,Aston Villa,162714,Amadou Onana,M,13,6.7,,0,,,4,2.0,50.0,,,,,0,0,2.0,3.0
Aston Villa vs Burnley,Burnley,18886,Martin Dúbravka,G,90,8,,0,,,29,17.0,58.6,,,,,0,0,,
Aston Villa vs Burnley,Burnley,627,Kyle Walker,D,90,5.9,,0,,,38,25.0,65.8,3.0,1.0,2.0,2.0,0,0,7.0,17.0
Aston Villa vs Burnley,Burnley,20303,Josh Laurent,D,82,6,,0,,,33,27.0,81.8,,6.0,1.0,,0,0,,1.0
Aston Villa vs Burnley,Burnley,19182,Axel Tuanzebe,D,90,6.7,,0,,,50,42.0,84.0,3.0,,1.0,,0,0,4.0,11.0
Aston Villa vs Burnley,Burnley,179400,Maxime Estève,D,89,6.3,,0,,,46,46.0,100.0,,3.0,1.0,,0,0,,5.0
Aston Villa vs Burnley,Burnley,375915,Quilindschy Hartman,D,90,6.5,,1,,,34,26.0,76.5,,,1.0,1.0,0,0,1.0,6.0
Aston Villa vs Burnley,Burnley,161621,Loum Tchaouna,M,59,6.5,,0,,,13,9.0,69.2,,,,1.0,0,0,2.0,3.0
Aston Villa vs Burnley,Burnley,19827,Josh Cullen,M,90,7.3,,0,1.0,1.0,60,50.0,83.3,7.0,1.0,1.0,3.0,0,0,10.0,13.0
Aston Villa vs Burnley,Burnley,575,Florentino Luís,M,90,7.3,,0,,,62,56.0,90.3,5.0,2.0,2.0,1.0,0,0,7.0,11.0
Aston Villa vs Burnley,Burnley,196855,Jaidon Anthony,M,59,6.3,,0,,,14,12.0,85.7,4.0,,2.0,1.0,0,0,5.0,11.0
Aston Villa vs Burnley,Burnley,98936,Lyle Foster,F,69,6,,0,,,11,8.0,72.7,,,3.0,,1,0,1.0,6.0
Aston Villa vs Burnley,Burnley,22,Jacob Bruun Larsen,F,31,6.3,,0,,,5,4.0,80.0,,,,,0,0,,3.0
Aston Villa vs Burnley,Burnley,138822,Armando Broja,F,31,6.3,,0,,,2,1.0,50.0,2.0,,,,0,0,2.0,5.0
Aston Villa vs Burnley,Burnley,270508,Lesley Ugochukwu,M,21,7.9,1.0,0,2.0,1.0,8,7.0,87.5,3.0,,,,0,0,5.0,6.0
Aston Villa vs Burnley,Burnley,36927,Zian Flemming,M,8,6.5,,0,,,3,,,,,1.0,,0,0,,2.0
Brentford vs Manchester City,Brentford,281,Caoimhin Kelleher,G,90,6.6,,0,,,29,22.0,75.9,,,,1.0,0,0,1.0,1.0
Brentford vs Manchester City,Brentford,342022,Michael Kayode,D,90,6.2,,0,1.0,,18,17.0,94.4,1.0,2.0,1.0,,0,0,2.0,8.0
Brentford vs Manchester City,Brentford,1119,Kristoffer Ajer,D,89,6.5,,0,,,25,20.0,80.0,3.0,1.0,1.0,,0,0,3.0,6.0
Brentford vs Manchester City,Brentford,36922,Sepp van den Berg,D,90,6.7,,0,,,35,35.0,100.0,,,1.0,,0,0,3.0,6.0
Brentford vs Manchester City,Brentford,19495,Nathan Collins,D,90,6.5,,0,,,40,37.0,92.5,,2.0,,,0,0,,5.0
Brentford vs Manchester City,Brentford,44871,Aaron Hickey,D,90,6.3,,0,1.0,,38,29.0,76.3,1.0,1.0,1.0,,0,0,2.0,7.0
Brentford vs Manchester City,Brentford,263538,Yehor Yarmolyuk,M,73,6.2,,0,,,15,11.0,73.3,2.0,1.0,1.0,,0,0,3.0,8.0
Brentford vs Manchester City,Brentford,292,Jordan Henderson,M,74,6.5,,0,,,41,33.0,80.5,,,1.0,1.0,1,0,1.0,4.0
Brentford vs Manchester City,Brentford,15908,Mikkel Damsgaard,M,68,6.6,,0,,,24,19.0,79.2,3.0,2.0,1.0,1.0,0,0,5.0,12.0
Brentford vs Manchester City,Brentford,196156,Igor Thiago,F,68,6.7,,0,1.0,1.0,11,6.0,54.5,2.0,1.0,,,0,0,3.0,5.0
Brentford vs Manchester City,Brentford,178077,Kevin Schade,F,90,6.2,,0,,,7,3.0,42.9,3.0,1.0,2.0,2.0,1,0,5.0,14.0
Brentford vs Manchester City,Brentford,47438,Mathias Jensen,M,22,6.3,,0,,,6,5.0,83.3,,,,,0,0,,1.0
Brentford vs Manchester City,Brentford,284797,Dango Ouattara,F,22,6.2,,0,,,4,,,,,1.0,,1,0,1.0,3.0
Brentford vs Manchester City,Brentford,15799,Frank Onyeka,M,17,6.7,,0,,,6,6.0,100.0,1.0,,,,0,0,1.0,1.0
Brentford vs Manchester City,Brentford,25073,Vitaly Janelt,M,16,6.3,,0,1.0,,10,6.0,60.0,,,,,0,0,1.0,1.0
Brentford vs Manchester City,Manchester City,1622,Gianluigi Donnarumma,G,90,7.3,,0,,,26,22.0,84.6,,,,,0,0,2.0,2.0
Brentford vs Manchester City,Manchester City,41621,Matheus Nunes,D,90,7.3,,0,,,101,91.0,90.1,1.0,,1.0,1.0,1,0,6.0,9.0
Brentford vs Manchester City,Manchester City,567,Rúben Dias,D,90,7.9,,0,,,95,92.0,96.8,1.0,3.0,1.0,2.0,0,0,7.0,9.0
Brentford vs Manchester City,Manchester City,129033,Joško Gvardiol,D,90,7.7,,1,1.0,1.0,101,96.0,95.0,1.0,2.0,,1.0,0,0,5.0,9.0
Brentford vs Manchester City,Manchester City,307123,Nico O'Reilly,D,90,6.6,,0,,,87,81.0,93.1,4.0,,,,1,0,5.0,11.0
Brentford vs Manchester City,Manchester City,44,Rodri,M,22,6.6,,0,,,25,23.0,92.0,,,,,0,0,,
Brentford vs Manchester City,Manchester City,278133,Oscar Bobb,M,76,7,,0,,,45,40.0,88.9,1.0,,,1.0,0,0,7.0,10.0
Brentford vs Manchester City,Manchester City,36902,Tijjani Reijnders,M,76,7.2,,0,2.0,1.0,68,64.0,94.1,,,,,0,0,4.0,4.0
Brentford vs Manchester City,Manchester City,631,Phil Foden,M,90,6.7,,0,2.0,1.0,69,64.0,92.8,2.0,,1.0,1.0,0,0,3.0,5.0
Brentford vs Manchester City,Manchester City,266657,Savinho,M,90,6.7,,0,,,51,47.0,92.2,,,,2.0,0,0,2.0,6.0
Brentford vs Manchester City,Manchester City,1100,Erling Haaland,F,90,7.3,1.0,0,1.0,1.0,16,10.0,62.5,,,1.0,1.0,0,0,3.0,5.0
Brentford vs Manchester City,Manchester City,161933,Nico González,M,68,7,,0,,,60,51.0,85.0,4.0,1.0,1.0,1.0,0,0,7.0,10.0
Brentford vs Manchester City,Manchester City,636,Bernardo Silva,M,14,6.6,,0,,,17,15.0,88.2,,,,,0,0,,
Brentford vs Manchester City,Manchester City,1422,Jérémy Doku,F,14,6.2,,0,,,3,2.0,66.7,,,1.0,,0,0,,2.0
Nottingham Forest vs Chelsea,Nottingham Forest,2919,Matz Sels,G,90,5.2,,0,,,23,9.0,39.1,,,,,0,0,1.0,1.0
Nottingham Forest vs Chelsea,Nottingham Forest,138780,Neco Williams,D,90,5.9,,0,1.0,,29,21.0,72.4,2.0,1.0,1.0,1.0,0,0,3.0,7.0
Nottingham Forest vs Chelsea,Nottingham Forest,2817,Nikola Milenković,D,90,6.2,,0,3.0,1.0,56,51.0,91.1,,1.0,,2.0,0,0,5.0,8.0
Nottingham Forest vs Chelsea,Nottingham Forest,67943,Morato,D,90,6.7,,0,,,45,42.0,93.3,3.0,1.0,3.0,3.0,1,0,7.0,11.0
Nottingham Forest vs Chelsea,Nottingham Forest,363695,Murillo,D,74,6.3,,0,,,45,35.0,77.8,,2.0,,,0,0,1.0,2.0
